ean,article,name,brand,basis,price,kcal,kj,fat,satfat,carb,sugar,fibre,protein,salt,source
7398818389985,101424647_ST,Cookie Dough Proteinglass,Lohilo,100 gram,"37,80 kr",166.0,694.0,6.1,4.8,16.0,6.8,6.7,10.0,0.12,hemkop
8711327373105,101309011_ST,Cookie Dough Vaniljglass,Ben & Jerry's,100 gram,"63,36 kr",273.0,1145.0,15.0,9.2,31.0,25.0,,4.1,0.17,hemkop
8711327626386,101548207_ST,Cookie Dough Vegan Glass,Ben & Jerry's,100 milliliter,"63,36 kr",227.0,946.0,9.4,6.7,33.0,19.0,0.9,1.5,0.14,hemkop
7311043014682,101656367_ST,Cookies Chocolate Chip,Dazzley,100 gram,"20,97 kr",497.0,2081.0,25.0,13.0,60.0,36.0,3.7,5.4,0.67,hemkop
7310130012303,101359852_ST,Cookies Chocolate Chip Kakmix,Kungsörnen,100 gram,"40,64 kr",486.0,2049.0,23.0,14.0,64.0,43.0,,4.9,1.1,hemkop
7311043015412,101670936_ST,Cookies Creamy Chocolate,Dazzley,100 gram,"20,97 kr",522.0,2182.0,29.0,10.0,60.0,37.0,,4.3,0.68,hemkop
5010049000027,101544677_ST,Cookies Milk Chocolate,Fox,100 gram,"31,18 kr",490.0,2050.0,24.0,12.0,62.0,31.0,1.9,5.7,0.49,hemkop
5010049000003,101544675_ST,Cookies Triple Chocolate,Fox,100 gram,"31,18 kr",499.0,2089.0,25.0,13.0,62.0,32.0,3.0,5.3,0.5,hemkop
7312060502190,101349537_ST,Cookies&cream Glass,Triumf Glass,100 gram,"19,82 kr",240.0,1000.0,13.0,7.0,26.0,23.0,,3.1,0.18,hemkop
7310867004824,101833635_ST,Cookies/cream Kvarg,Lindahls,100 gram,"23,38 kr",63.0,269.0,0.6,0.4,3.4,3.0,,10.0,0.1,hemkop
5411188121374,101256716_ST,Cooking Soya Matlagningsgrädde 14%,Alpro,100 gram,"16,04 kr",142.0,587.0,14.0,1.6,1.2,1.2,0.6,2.0,0.14,hemkop
7340116879613,101708300_ST,Cool Pina Funktionsdryck Pet,Nåbe,100 milliliter,"19,82 kr",33.0,136.0,0.0,0.0,8.0,7.5,,0.0,0.03,hemkop
8002469552702,101236037_ST,Coppa,Fumagalli,100 gram,"35,91 kr",331.0,1386.0,25.36,10.4,0.4,0.31,0.0,25.37,3.52,hemkop
8032484861855,101296004_ST,Coppa,Corte Parma,100 gram,"64,30 kr",319.0,1324.0,24.0,9.0,0.0,0.0,,25.0,4.2,hemkop
8032841840226,101295863_ST,Coppa Di Parma,Terre Ducali,100 gram,"60,52 kr",463.0,1919.0,40.0,17.0,1.8,0.0,,24.0,3.7,hemkop
7391196002323,101690467_ST,Coppa Lufttorkad,Jakobsdals,100 gram,"44,43 kr",332.0,1384.0,22.0,7.3,0.5,0.5,,32.0,6.0,hemkop
5000127014084,101502695_ST,Corn Flakes,Kellogg's,100 gram,"69,04 kr",378.0,1604.0,0.9,0.2,84.0,8.0,3.0,7.0,1.1,hemkop
5738001092490,101247974_ST,Corn Flakes,Kellogg's,100 gram,"43,48 kr",378.0,1604.0,0.9,0.2,84.0,8.0,3.0,7.0,1.1,hemkop
7350115945028,101667119_ST,Corn Tortillas Glutenfri,El Taco Truck,100 gram,"28,34 kr",226.0,954.0,2.2,0.4,43.0,0.8,,5.3,1.0,hemkop
7331217261223,100306642_ST,Corned Beef Original,Sevan,100 gram,"47,27 kr",221.0,920.0,15.0,7.0,0.5,0.0,,21.0,1.4,hemkop
7340083475641,101294578_ST,Cornflakes,Garant,100 gram,"26,45 kr",377.0,1598.0,0.7,0.1,84.0,3.6,2.3,7.4,1.0,hemkop
7311041049761,100913442_ST,Cornflakes,Garant Eko,100 gram,"34,97 kr",377.0,1600.0,0.7,0.1,84.0,3.6,2.3,7.4,1.0,hemkop
7311043010738,101582726_ST,Cornflakes,Eldorado,100 gram,"30,23 kr",405.0,1694.0,2.0,0.3,85.0,4.7,2.6,8.5,0.49,hemkop
5900020035714,101310756_ST,Cornflakes Glutenfri,Nestlé,100 gram,"37,80 kr",382.0,1620.0,1.4,0.5,82.9,8.8,4.2,7.4,1.3,hemkop
7340062803212,101619737_ST,Cornichon Original,Minella,100 gram,"42,54 kr",50.0,209.0,0.2,0.0,10.0,8.0,,0.6,1.8,hemkop
8690635190034,101466074_ST,Cornichon Pickles,Tat,100 gram,"23,61 kr",15.0,61.0,0.0,0.0,1.7,0.3,,1.3,3.2,hemkop
7331669000142,101177034_ST,Cornichongurka,Plivit,100 gram,"31,85 kr",21.0,87.0,2.0,0.0,2.6,1.8,,1.0,0.5,hemkop
7310240052046,101086940_ST,Cornichons,Felix,100 gram,"32,13 kr",14.0,59.0,0.0,0.0,2.2,0.7,,1.0,2.3,hemkop
7340083479861,101310323_ST,Cornichons Krispiga,Garant,100 gram,"20,77 kr",13.0,52.0,0.3,0.0,1.9,0.0,1.1,1.1,1.8,hemkop
7340083408199,101200711_ST,Cornichons Små Krispiga Gurkor,Eldorado,100 gram,"26,70 kr",20.0,80.0,0.1,0.1,1.2,0.0,1.6,1.1,2.3,hemkop
7501064192418,101195180_ST,"Corona Extra Ljus Lager 3,2% Folköl Glas",Corona,,"84,23 kr",,,,,,,,,,
6408432002915,101833710_ST,"Cottage Cheese 2,4% Laktosfri",Valio,100 gram,"16,04 kr",82.0,347.0,2.4,1.4,3.2,2.2,,12.0,0.8,hemkop
7340083444814,101239399_ST,Cottage Cheese Naturell 4%,Garant,100 gram,"29,20 kr",100.0,410.0,4.0,2.5,1.8,1.8,,13.0,0.8,hemkop
8002469551767,101727315_ST,Cotto Tartufo Prosciutto,Fumagalli,100 g,"37,80 kr",232.0,963.9,17.0,6.4,1.7,1.6,,18.0,4.5,off
3153126963005,101552970_ST,Coulommiers,Le Rustique,100 gram,"63,25 kr",291.0,1208.0,23.0,16.0,1.0,0.1,,20.0,1.6,hemkop
7311043007868,101547035_ST,Couscous,Garant,100 gram,"33,07 kr",347.0,1465.0,2.3,0.5,64.0,2.0,8.9,13.0,0.01,hemkop
7311043007851,101547064_ST,Couscous,Garant,100 gram,"33,07 kr",349.0,1477.0,1.8,0.4,69.0,2.1,4.2,12.0,0.01,hemkop
7311043007875,101547036_ST,Couscous Eko,Garant Eko,100 gram,"20,77 kr",347.0,1465.0,2.3,0.5,64.0,2.0,,13.0,0.01,hemkop
4051009041712,101716077_ST,Couscoussallad,Kühlmann,100 gram,"22,66 kr",232.0,974.0,7.8,0.7,32.0,7.9,,6.1,1.5,hemkop
7310520007506,101279193_ST,Crackers Frukost,Göteborgs,100 gram,"21,72 kr",405.0,1711.0,5.0,1.9,75.0,0.5,4.6,13.0,1.4,hemkop
7622202050176,101544730_ST,Crackers Original,Ritz,100 gram,"22,66 kr",499.0,2088.0,24.0,11.0,62.0,9.3,2.7,7.2,1.3,hemkop
3415587541124,101840898_ST,Cracking Macadamia Nut Brittl Glass 3p,Häagen-dazs,100 gram,"56,73 kr",352.0,1466.0,22.2,13.9,33.4,28.7,1.1,3.8,0.23,hemkop
1200101497214,101283418_ST,Cranberry Classic Tranbärsdryck,Ocean Spray,100 milliliter,"26,45 kr",42.0,177.0,0.0,0.0,10.0,9.4,,0.0,0.0,hemkop
1200101486843,101283387_ST,Cranberry No Sugar Added Tranbärsdryck,Ocean Spray,100 milliliter,"26,45 kr",8.0,34.0,0.0,0.0,2.0,1.0,0.5,0.5,0.05,hemkop
7310130013416,101542480_ST,Crazelnut Crunch Granola,Start!,100 gram,"40,64 kr",441.0,1844.0,17.0,2.1,59.0,20.0,7.5,9.1,0.55,hemkop
8410376015539,101515105_ST,Cream Wafer Sabornata,Gullon,100 gram,"14,14 kr",503.0,2110.0,23.0,13.0,70.0,34.0,,3.5,0.18,hemkop
5740200001012,100692047_ST,Creamy Blue 42%,Castello,100 gram,"31,55 kr",431.0,1779.0,42.0,27.0,0.5,0.5,,13.0,1.6,hemkop
5202390013836,101278406_ST,Creamy Original Flavour Vegansk,Violife,100 gram,"30,23 kr",289.0,1190.0,29.0,26.0,5.3,0.9,,0.5,1.0,hemkop
7340001802672,101292914_ST,Creamy Pear Protein Milkshake Lactose Free,Barebells,100 gram,"22,66 kr",58.0,244.0,1.4,0.9,3.8,3.6,,7.3,0.19,hemkop
7310130010750,101314789_ST,Creamy Ranch Rye Snacks,Finn Crisp,100 gram,"23,61 kr",404.0,1689.0,13.0,1.4,53.0,5.4,18.0,9.6,1.4,hemkop
8710435136374,101289394_ST,Crema 100% Arabica Hela Bönor,Cafe Riche,,"184,50 kr",,,,,,,,,,
7311041068748,101186095_ST,Crema Balsamvinäger,Garant Eko,100 milliliter,"44,43 kr",220.0,950.0,0.0,0.0,52.0,48.0,,1.0,0.5,hemkop
7311043018048,101708175_ST,Crema Balsamvinäger Original,Garant,100 milliliter,"33,07 kr",283.0,1205.0,0.0,0.0,67.0,60.0,,1.4,0.06,hemkop
7340083460432,101271326_ST,Crema Carciofi Kronärtskockscrème,Garant,100 gram,"34,97 kr",381.0,1592.0,39.0,4.3,4.5,0.3,2.9,2.9,1.3,hemkop
8055176430146,101841091_ST,Crema Classica Kaffekapslar 10p,Borbone,,"37,80 kr",,,,,,,,,,
7311043015351,101670852_ST,Crema Con Aceto Balsamico Di Modena,Monte Castello,100 milliliter,"32,13 kr",202.0,859.0,0.0,0.0,46.0,34.0,,1.1,0.09,hemkop
8000070025400,101361650_ST,Crema E Aroma Hela Bönor,Lavazza,100 g,"231,25 kr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off
8000070053472,101345471_ST,Crema E Gusto Kaffekapslar,Lavazza,,"43,48 kr",,,,,,,,,,
8034028339523,101841096_ST,Crema Superior Hela Bönor,Borbone,,"207,20 kr",,,,,,,,,,
8055176430139,101841090_ST,Crema Superior Kaffekapslar 10p,Borbone,,"37,80 kr",,,,,,,,,,
8711000587249,101676879_ST,Crema Whole Beans Mellanrost,Gevalia,,"165,85 kr",,,,,,,,,,
5201002066697,101230862_ST,Creme Caramel,Jotis,100 gram,"11,30 kr",369.0,1568.0,0.1,0.1,92.0,85.0,,0.0,0.09,hemkop
7350002401606,100685518_ST,Creme Soltorkade Tomater,Zeta,100 g,"36,86 kr",383.0,1553.9,38.0,3.5,6.2,4.0,,2.5,,off
7350002409398,101263946_ST,Creme Svamp med Tryffel,Zeta,100 gram,"40,64 kr",195.0,809.0,19.0,2.0,3.0,0.0,,2.0,1.3,hemkop
3222110021776,101427253_ST,Cremier,Chaumes,100 gram,"80,39 kr",288.0,1194.0,24.0,17.0,0.5,0.5,,18.0,1.9,hemkop
5000112692822,101832315_ST,Crimson Cherry Ltd Läsk Pet,Fanta,100 milliliter,"22,66 kr",17.0,70.0,0.0,0.0,3.9,3.9,,0.0,0.02,hemkop
8710449948475,101349545_ST,Crinkle Fries Super Crunch Fryst,Aviko,100 gram,"27,39 kr",160.0,673.0,5.0,0.6,25.0,1.0,2.5,2.5,0.15,hemkop
6413467234804,101248579_ST,Crisp Dark Rye Mörk Rågbröd,Fazer,100 gram,"16,04 kr",331.0,1411.0,2.5,0.1,57.0,4.3,20.0,11.0,1.4,hemkop
6411402976802,100194978_ST,Crisp Rye Ljust Rågbröd,Fazer,100 gram,"16,04 kr",332.0,1412.0,2.6,0.1,56.0,1.3,22.0,12.0,1.4,hemkop
7300400127103,101176136_ST,Crisp'n Wheat,Wasa,100 gram,"18,88 kr",366.0,1548.0,2.0,0.3,69.0,5.5,10.0,13.0,1.2,hemkop
4771218201225,101670996_ST,Crispbread Wheat Cheese,Danvita,100 gram,"20,77 kr",404.0,1696.0,13.0,4.3,48.0,3.4,14.0,18.0,2.3,hemkop
4771218200068,101670995_ST,Crispbread Wholegrain Seeds Mix,Danvita,100 gram,"20,77 kr",423.0,1774.0,16.0,2.2,47.0,4.3,12.0,17.0,2.0,hemkop
7310500191133,101801145_ST,Crispies Sprödbakad,Findus,100 gram,"64,30 kr",238.0,997.0,11.0,0.9,22.0,0.8,1.5,12.0,0.83,hemkop
8721274820812,101840641_ST,Crispy Caramel Glass,Gb Glace,100 gram,"41,59 kr",232.0,972.0,9.0,7.3,35.0,29.0,0.5,2.6,0.17,hemkop
7316641417040,101840522_ST,Crispy Ch*cken Veganska Frysta,Oumph,100 gram,"42,54 kr",202.0,845.0,8.8,0.6,18.0,1.0,5.4,10.0,1.2,hemkop
7310500191652,101839828_ST,Crispy Chicken,Findus,100 gram,"34,02 kr",269.0,1127.0,14.0,2.1,22.0,0.5,1.7,13.0,1.2,hemkop
7300321281007,101839834_ST,Crispy Chicken Burger,Kronfågel,100 gram,"66,20 kr",210.0,900.0,9.8,1.5,16.0,0.5,,15.0,1.3,hemkop
7311310031428,101296032_ST,Crispy Chicken Spicemix,Santa Maria,100 gram,"15,09 kr",324.0,1368.0,2.6,0.6,62.0,9.0,8.5,9.2,9.5,hemkop
6921804720304,101414721_ST,Crispy Chili In Oil,Laoganma,100 gram,"53,89 kr",717.0,2957.0,71.1,11.7,9.6,3.8,0.0,5.9,2.9,hemkop
7315200591023,101837620_ST,Crispy Chili Mayo,Caj P,100 gram,"28,34 kr",554.0,2318.0,61.0,4.6,2.0,0.7,,1.0,1.4,hemkop
7315200590194,101833289_ST,Crispy Chili Rub,Caj P,100 gram,"12,77 kr",228.0,969.0,2.7,0.5,43.0,33.0,,4.8,35.0,hemkop
7311043020904,101751790_ST,Crispy Fish Texmex,Garant,100 gram,"55,79 kr",202.0,844.0,8.1,0.7,18.0,1.1,,14.0,1.0,hemkop
7310130013355,101520625_ST,Crispy Green Nuggets,Max,100 gram,"54,84 kr",297.0,1241.0,20.0,2.5,15.0,0.8,3.6,13.0,2.0,hemkop
7300321373009,101226390_ST,Crispy Kycklingburgare Fryst,Kronfågel,100 gram,"64,30 kr",200.0,800.0,9.4,1.2,14.0,1.2,1.6,13.0,1.8,hemkop
7316110002524,101828865_ST,Crispy Pear Sockerfri Blanddryck Pet,Fun Light,100 milliliter,"28,34 kr",1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,hemkop
7310130013379,101520626_ST,Crispy Supreme Burgare,Max,100 gram,"54,84 kr",285.0,1193.0,20.0,2.5,13.0,0.9,3.0,12.0,1.6,hemkop
7311043020287,101751956_ST,Crispy Tofu Vego Frysta,Garant,100 gram,"34,45 kr",237.0,990.0,14.0,2.1,18.0,0.0,0.0,10.0,0.99,hemkop
7350020692987,101832338_ST,Crodo Aranciata Läsk Burk,Fonti Di Crodo,100 milliliter,"14,14 kr",52.0,221.0,0.0,0.0,13.0,13.0,,0.0,0.01,hemkop
7317530110134,101591426_ST,Croissant 4-pack,Dafgård,100 gram,"35,91 kr",340.0,1426.0,16.0,9.7,42.0,6.2,1.5,6.8,1.1,hemkop
7311043000845,101365000_ST,Croissanter Frysta/6-pack,Garant,100 gram,"34,97 kr",324.0,1356.0,16.0,10.0,37.0,6.3,,8.0,1.0,hemkop
5410146401435,101306750_ST,Croissants 6-pack,Danerolles,100 gram,"25,50 kr",350.0,1465.0,17.0,8.0,38.0,56.0,1.6,7.4,1.8,hemkop
7350137710017,100059188_ST,Croustades Mini,Rahms,100 gram,"42,54 kr",520.0,2171.0,31.0,15.7,49.2,2.5,2.8,9.7,3.5,hemkop
7350104402273,101469758_ST,Crunchy Almond Glasspinne,Nick´s,100 gram,"55,95 kr",259.0,1084.0,20.0,12.0,21.0,6.0,7.9,7.1,0.31,hemkop
7311312008732,101667046_ST,Crunchy Cheesy Tortilla Strips,Santa Maria,100 gram,"16,56 kr",472.0,1979.0,20.0,2.0,64.0,2.0,4.0,6.6,1.0,hemkop
7311043009602,101553829_ST,Crunchy Choco,Garant,100 gram,"37,80 kr",434.0,1815.0,13.0,1.7,64.0,20.0,9.2,11.0,0.55,hemkop
7622210328281,101261557_ST,Crunchy Choco Chips,Belvita,100 gram,"37,80 kr",413.0,1732.0,12.0,2.9,62.0,23.0,12.0,8.0,0.57,hemkop
7311043020140,101738448_ST,Crunchy Citron Jordgubb,Garant,100 gram,"40,64 kr",424.0,1773.0,13.0,1.6,63.0,14.0,10.0,8.7,0.38,hemkop
7350123660517,101813972_ST,Crunchy Cookie Granola Glutenfri,Martas,100 gram,"53,89 kr",430.0,1793.0,18.0,1.7,53.0,15.0,6.5,8.9,0.68,hemkop
7311043009091,101551759_ST,Crunchy Fries,Garant,100 gram,"24,30 kr",143.0,602.0,3.7,0.4,23.0,0.0,2.5,3.2,0.4,hemkop
7311043020157,101738449_ST,Crunchy Kokos,Garant,100 gram,"40,64 kr",444.0,1858.0,17.0,5.5,60.0,15.0,10.0,8.4,0.36,hemkop
7311043018420,101713746_ST,Crunchy Naturell,Eldorado,100 gram,"26,50 kr",429.0,1793.0,12.0,1.9,67.0,21.0,,9.9,0.32,hemkop
7311043018024,101708199_ST,Crunchy Naturell,Garant,100 gram,"37,80 kr",446.0,1866.0,15.0,3.4,62.0,16.0,8.5,10.0,0.38,hemkop
7311043018017,101708198_ST,Crunchy Russin,Garant,100 gram,"37,80 kr",436.0,1826.0,13.0,3.0,65.0,22.0,8.2,9.8,0.35,hemkop
5701073063774,101220407_ST,Crunchy Strössel,Dr Oetker,100 gram,"37,80 kr",479.0,2014.0,17.0,11.0,77.0,73.0,,4.0,0.48,hemkop
7350115946094,101760685_ST,Crunchy Topping,El Taco Truck,100 gram,"41,59 kr",522.0,2177.0,31.0,3.0,52.0,1.0,,6.4,0.01,hemkop
7311043018000,101708167_ST,Crunchy Yoghurt & Jordgubb,Garant,100 gram,"40,64 kr",449.0,1879.0,16.0,4.1,62.0,19.0,8.1,9.8,0.38,hemkop
8719200066793,101296713_ST,Crème Bonjour Grekisk Vitlök,Crème Bonjour,100 gram,"15,09 kr",228.0,942.0,20.0,16.0,7.7,6.0,,3.4,1.5,hemkop
8719200066762,101296726_ST,Crème Bonjour Gräslök,Crème Bonjour,100 gram,"15,09 kr",221.0,927.0,20.0,16.0,6.6,5.2,,3.3,1.2,hemkop
8719200066748,101296686_ST,Crème Bonjour Kantarell,Crème Bonjour,100 gram,"15,09 kr",228.0,944.0,20.0,16.0,7.8,5.3,,3.5,1.6,hemkop
8719200066755,101296725_ST,Crème Bonjour Pepparrot,Crème Bonjour,100 gram,"15,09 kr",236.0,974.0,20.0,17.0,7.9,6.5,,3.3,1.4,hemkop
8719200066786,101296729_ST,Crème Bonjour Vitlök,Crème Bonjour,100 gram,"15,09 kr",224.0,927.0,20.0,16.0,7.0,5.2,,3.3,1.1,hemkop
7340083448621,101245382_ST,Crème Fraiche 32%,Garant,100 gram,"13,39 kr",310.0,1300.0,32.0,20.0,2.4,2.4,,2.4,0.1,hemkop
7340083448638,101245383_ST,Crème Fraiche 32%,Garant,100 gram,"29,97 kr",310.0,1300.0,32.0,20.0,2.4,2.4,,2.4,0.1,hemkop
7340083450990,101251863_ST,Crème Fraiche Ekologisk 32%,Garant Eko,100 gram,"15,26 kr",310.0,1300.0,32.0,20.0,2.4,2.4,,2.4,0.1,hemkop
7340083440373,101232546_ST,Crème Fraiche Laktosfri 32%,Garant,100 gram,"34,42 kr",310.0,1278.0,32.0,21.0,2.6,2.5,,2.4,0.06,hemkop
7340083436000,101222584_ST,Crème Fraiche Laktosfri 32%,Garant,100 gram,"16,88 kr",310.0,1278.0,32.0,21.0,2.6,2.5,,2.4,0.06,hemkop
7310865890788,101457307_ST,Crème Fraiche Laktosfri 32%,Arla,100 gram,"17,88 kr",310.0,1278.0,32.0,21.0,2.6,2.5,,2.4,0.06,hemkop
7340083448607,101245380_ST,Crème Fraiche Lätt 13%,Garant,100 gram,"12,02 kr",150.0,600.0,13.0,8.3,3.9,3.3,,3.1,0.1,hemkop
7340083448614,101245381_ST,Crème Fraiche Lätt 13%,Garant,100 gram,"27,13 kr",150.0,600.0,13.0,8.3,3.9,3.3,,3.1,0.1,hemkop
7310865003843,100184701_ST,Crème Fraiche Lätt 13%,Arla Köket,100 gram,"13,66 kr",148.0,612.0,13.0,8.4,3.8,3.2,,3.1,0.08,hemkop
7310865014696,101175193_ST,Crème Fraiche Lätt 13%,Arla Köket,100 gram,"31,57 kr",148.0,612.0,13.0,8.4,3.8,3.2,,3.1,0.08,hemkop
7340083435997,101222583_ST,Crème Fraiche Lätt Laktosfri 13%,Garant,100 gram,"15,50 kr",148.0,612.0,13.0,8.4,3.8,3.2,,3.1,0.08,hemkop
7311043020638,101747623_ST,Crème Fraiche Lätt Laktosfri 13%,Garant,100 gram,"32,07 kr",150.0,600.0,13.0,8.3,3.9,3.3,,3.1,0.1,hemkop
7310865890764,101457293_ST,Crème Fraiche Lätt Laktosfri 13%,Arla,100 gram,"16,50 kr",148.0,612.0,13.0,8.4,3.8,3.2,,3.1,0.08,hemkop
7310865003805,100449089_ST,Crème Fraiche Original 32%,Arla Köket,100 gram,"15,04 kr",310.0,1278.0,32.0,21.0,2.5,2.5,,2.4,0.06,hemkop
7310865003775,101175190_ST,Crème Fraiche Original 32%,Arla Köket,100 gram,"34,41 kr",310.0,1278.0,32.0,21.0,2.5,2.5,,2.4,0.06,hemkop
7350027798606,101523375_ST,Crème Kronärtskocka/ Soltorkad Tomat,Zeta,100 gram,"37,80 kr",339.0,1397.0,33.0,3.8,5.9,3.4,,2.7,1.2,hemkop
7310401059785,101847794_ST,Cuba Cola Läsk Burk,Cuba Cola,100 milliliter,"10,36 kr",41.0,173.0,0.0,0.0,10.0,10.0,,0.0,0.0,hemkop
7310401059778,101847795_ST,Cuba Cola Zero Läsk Burk,Cuba Cola,100 milliliter,"10,36 kr",0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,hemkop
7310401059761,101847808_ST,Cuba Cola Zero Läsk Pet,Cuba Cola,100 milliliter,"18,88 kr",0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,hemkop
8719200006355,101296418_ST,Culinesse Flytande Margarin,Milda,100 milliliter,"21,72 kr",621.0,2555.0,69.0,6.4,0.5,0.5,,0.5,0.87,hemkop
8719200007772,101296401_ST,Culinesse Flytande Margarin,Milda,100 milliliter,"28,34 kr",621.0,2555.0,69.0,6.4,0.5,0.5,,0.5,0.87,hemkop
7310155800169,100482309_ST,Cumberlandsås,Druvan,100 gram,"31,18 kr",201.0,853.0,0.5,0.1,50.0,48.0,,0.5,0.09,hemkop
7311311016080,101282306_ST,Curry Burk,Santa Maria,100 gram,"27,39 kr",331.0,1376.0,11.0,1.5,29.0,1.8,30.0,14.0,0.12,hemkop
7350046469242,101383696_ST,Curry Ekologisk Burk,Kockens,,"28,34 kr",,,,,,,,,,
7311311027383,101584053_ST,Curry Extra Stark,Santa Maria,100 gram,"26,45 kr",340.0,1416.0,12.0,1.8,29.0,3.5,30.0,13.0,0.11,hemkop
7311311015946,101282361_ST,Curry Mango Burk,Santa Maria,100 gram,"34,97 kr",285.0,1193.0,7.5,1.1,33.0,14.0,20.0,11.0,16.2,hemkop
7340083458507,101267427_ST,Curry Mangosås,Eldorado,100 milliliter,"19,82 kr",256.0,1070.0,23.0,1.6,12.0,8.2,0.5,0.6,1.4,hemkop
7311311015489,101282226_ST,Curry Organic Burk,Santa Maria,100 gram,"32,13 kr",345.0,1436.0,13.0,2.0,31.0,1.9,28.0,12.0,0.11,hemkop
7340083411243,101202960_ST,Curry Påse,Eldorado,,"18,88 kr",,,,,,,,,,
7311311004872,101262139_ST,Curry Påse,Santa Maria,100 gram,"28,34 kr",332.0,1380.0,11.0,1.5,29.0,1.8,30.0,14.0,0.12,hemkop
7311043020652,101752494_ST,Curryröra Kyckling,Redo,100 gram,"21,72 kr",420.0,1750.0,40.0,3.0,8.4,6.8,,7.7,1.4,hemkop
5711953212802,101839809_ST,Currysoppa Kokosmjölk,Kelda,100 gram,"27,89 kr",67.0,279.0,4.0,2.6,5.9,2.8,,1.5,1.0,hemkop
7322550092049,101205363_ST,Currysås Pulver,Blå Band,50 milliliter,"16,56 kr",110.0,461.0,10.0,6.9,3.6,1.4,0.2,0.6,0.58,hemkop
7314720633206,101382552_ST,"Da Vinci Måltidsdryck 2,2% Must Glas",Kiviks,100 gram,"17,93 kr",25.0,110.0,0.0,0.0,3.3,3.3,,0.0,0.01,hemkop
7350060085947,101343044_ST,Dadelpasta,Al Emir,100 gram,"31,18 kr",287.0,1200.0,0.2,0.1,68.0,68.0,4.0,3.3,0.0,hemkop
7350113940506,101466097_ST,Dadelsirap,Zeinas,100 gram,"33,07 kr",288.0,1205.0,0.2,0.0,69.7,64.1,1.8,1.1,0.0,hemkop
7316150270969,101248696_ST,Dadlar Eko,Fontana,100 gram,"45,27 kr",247.0,1030.0,0.4,0.1,56.0,56.0,6.0,1.2,0.0,hemkop
7622300721459,101193120_ST,Daim Cookies Xl,Marabou,100 gram,"33,07 kr",500.0,2100.0,26.0,13.5,60.0,34.0,1.5,4.8,1.38,hemkop
4007993037088,101840602_ST,Daimglass Glass,Daim,100 gram,"49,16 kr",258.0,1080.0,14.0,9.9,31.0,28.0,0.5,3.0,0.18,hemkop
8606018619580,101840598_ST,Daimstrut Mini Glasstrut,Daim,100 gram,"65,25 kr",358.0,1495.0,21.0,15.0,38.0,26.0,1.2,3.1,0.26,hemkop
7313161311650,100212592_ST,Dallassallad,Rydbergs,100 gram,"16,98 kr",350.0,1450.0,34.0,2.6,12.0,10.0,,0.8,0.5,hemkop
5760466966788,101120644_ST,Danablu 29%,Castello,100 gram,"29,75 kr",341.0,1415.0,29.0,18.0,0.5,0.5,,20.0,3.3,hemkop
5704025017146,101334916_ST,Danablu Classic Halvmåne 30%,Emborg,100 gram,"55,79 kr",350.0,1470.0,30.0,19.0,1.0,1.0,0.0,20.0,3.2,hemkop
2351337700001,101280584_KG,Danbo Svart 25%,Wernerssons,100 gram,"169,40 kr",316.0,1323.0,25.0,16.0,0.5,0.5,,24.0,1.6,hemkop
4009700021571,101774207_ST,Danette Duo,Danone,100 gram,"9,41 kr",136.0,570.0,6.4,4.1,17.0,15.0,0.4,2.6,0.1,hemkop
7310240064049,100512090_ST,Dansk Rödkål,Felix,100 gram,"25,08 kr",90.0,376.0,0.0,0.0,19.0,18.0,,1.3,1.1,hemkop
5701251858543,100191141_ST,Dansk Salami Klassisk Skivad,Göl,100 gram,"26,02 kr",421.0,1739.0,39.0,15.0,0.5,0.5,,16.0,4.6,hemkop
7300400482530,101306789_ST,Dark Chocolate Biscuits,Wasa,100 gram,"28,34 kr",453.703703703704,1931.0,19.0,3.6,59.0,29.0,9.0,9.0,0.32,off
8711000501429,101254926_ST,Dark Mörkrost Gevalia Kaffekapslar,Tassimo,,"59,57 kr",,,,,,,,,,
7310050001197,101232435_ST,Dark Roast Bryggkaffe,Löfbergs,,"71,88 kr",,,,,,,,,,
7310050012285,101255015_ST,Dark Roast Hela Bönor,Löfbergs,,"81,34 kr",,,,,,,,,,
5010265000283,100367069_ST,Dark Rye Mörkt Knäckebröd,Ryvita,100 gram,"23,61 kr",333.0,1403.0,0.9,0.2,59.0,2.6,22.0,11.0,0.93,hemkop
7311312007520,101436072_ST,Dark Soy & Garlic Cooking Sauce,Santa Maria,100 gram,"18,88 kr",129.0,546.0,0.0,0.0,29.0,26.0,0.9,3.1,4.8,hemkop
7311043007479,101544374_ST,Datterini Tomater,Garant,100 gram,"20,77 kr",36.0,150.0,0.3,0.0,4.1,3.4,1.8,3.3,0.05,hemkop
8445291563377,101841013_ST,Decaf Espresso Kaffekapslar,Starbucks,,"49,16 kr",,,,,,,,,,
7310050003450,101544611_ST,Decaf Koffeinfri Kaffe,Löfbergs,,"56,73 kr",,,,,,,,,,
7350042710003,100948058_ST,"Defence Citrus/fläder Funktionsvatten, Pet",Vitamin Well,100 milliliter,"20,77 kr",17.0,71.0,0.0,0.0,4.2,4.2,0.0,0.0,0.03,hemkop
