ean,article,name,brand,weight,price,basis,kcal,kj,fat,satfat,carb,sugar,fibre,protein,salt,source
8719200306714,101777115_ST,Mat & Bak Växtbaserat,Milda,1 kg,"36,81 kr",100 gram,701.0,2933.0,79.0,37.0,0.5,0.5,,0.5,1.5,willys
8719200258679,101509225_ST,Mat & Bak Växtbaserat Margarin,Milda,500 g,"22,24 kr",100 gram,701.0,2933.0,79.0,37.0,0.5,0.5,,0.5,1.5,willys
8719200248144,101456813_ST,Mat Gräddalternativ Låglaktos 4%,Flora,5 dl,"18,45 kr",100 milliliter,60.0,251.0,4.4,1.4,4.5,1.7,,1.1,0.1,willys
7311043021703,101762579_ST,Mat Grädde Lång Hållbarhet 10%,Dairy Food,5 dl,"19,90 kr",100 milliliter,120.0,496.0,10.0,6.5,4.3,4.3,,3.1,0.1,willys
7311043021208,101756173_ST,Mat Grädde Lång Hållbarhet 10%,Dairy Food,"2,5 dl","10,50 kr",100 milliliter,120.0,496.0,10.0,6.5,4.3,4.3,,3.1,0.1,willys
7340083480577,101308129_ST,Matbas Havre Ekologisk 13%,Garant Eko,250 ml,"11,26 kr",100 milliliter,147.0,609.0,13.0,1.0,6.2,3.0,0.9,1.0,0.12,willys
7394376623769,101820276_ST,Matcha Havredryck,Oatly,1 l,"28,29 kr",100 milliliter,68.0,285.0,2.8,0.3,7.8,4.5,1.0,1.1,0.15,willys
7394376623806,101808619_ST,Matcha Havredryck,Oatly,250 ml,"14,66 kr",100 milliliter,68.0,285.0,2.8,0.3,7.8,4.5,1.0,1.1,0.15,willys
5411188142522,101853797_ST,"Matcha Naturell Kokosdryck 1,5%",Alpro,1 l,"22,61 kr",100 milliliter,38.0,159.0,1.5,0.7,4.2,4.2,0.4,1.6,0.13,willys
7394376624094,101833768_ST,"Matcha Strawberry Havredryck 2,8%",Oatly,1 l,"28,29 kr",100 milliliter,65.0,271.0,2.8,0.3,8.3,5.0,1.0,1.1,0.16,willys
7394376624100,101833769_ST,"Matcha Strawberry Havredryck 2,8%",Oatly,250 ml,"14,66 kr",100 milliliter,65.0,271.0,2.8,0.3,8.3,5.0,1.0,1.1,0.16,willys
6438207000433,101545082_ST,Matfett Normalsaltat 75% Laktosfri,Eleplant,600 g,"40,60 kr",100 gram,681.0,2801.0,75.0,31.0,1.4,0.9,,0.1,1.4,willys
7311041065068,101173871_ST,Matgrädde 13%,Garant,5 dl,"22,90 kr",100 gram,146.0,604.0,13.0,8.4,4.1,4.1,,3.1,0.08,willys
7340083490446,101343635_ST,Matgrädde Kokbar 13%,Dairy Food,5 dl,"20,90 kr",100 gram,150.0,600.0,13.0,8.3,4.3,4.3,,3.1,0.1,willys
6408432095740,101208169_ST,Matgrädde Laktosfri 10%,Valio,5 dl,"25,90 kr",100 gram,119.0,494.0,10.0,5.9,5.6,2.5,,1.7,0.19,willys
6408432000966,101509089_ST,Matgrädde Laktosfri 10%,Valio,3 dl,"18,45 kr",100 gram,119.0,494.0,10.0,5.9,5.6,2.5,,1.7,0.19,willys
7340083440359,101232185_ST,Matgrädde Laktosfri 13%,Garant,5 dl,"23,90 kr",100 gram,146.0,605.0,13.0,8.4,4.2,4.1,,3.1,0.08,willys
7340083436024,101222664_ST,Matgrädde Laktosfri 13%,Garant,3 dl,"15,50 kr",100 gram,146.0,605.0,13.0,8.4,4.2,4.1,,3.1,0.08,willys
7312560034214,101240259_ST,Mathavre Svensk,Frebaco Kvarn,400 g,"13,15 kr",100 gram,360.0,1500.0,6.6,1.3,59.0,0.9,8.0,13.0,0.01,willys
7311361920016,101512377_ST,Matjesfilé,Klädesholmen,220/125 g,"21,67 kr",100 gram,230.0,970.0,14.0,4.0,15.0,15.0,,12.0,6.0,willys
7311043015443,101671064_ST,Matjesill,Garant,125/200 g,"18,90 kr",100 gram,230.0,950.0,15.0,4.0,15.0,15.0,,12.0,6.0,willys
7311043022359,101773699_ST,Matjessill Bitar,Eldorado,200/125 g,"16,94 kr",100 gram,230.0,950.0,15.0,4.0,15.0,15.0,,12.0,6.0,willys
7316110003446,101840415_ST,Matjessill Klassisk,Abba,215 g,"20,63 kr",100 gram,226.0,947.0,12.0,3.3,18.0,17.0,,11.0,6.1,willys
8719200303256,101777117_ST,Matlagning Laktosfri 15%,Flora By Milda,"2,5 dl","10,88 kr",100 milliliter,149.0,618.0,15.0,4.9,2.5,1.2,,0.8,0.22,willys
8719200191747,101777116_ST,Matlagning Laktosfri 4%,Flora By Milda,"2,5 dl","10,88 kr",100 milliliter,60.0,251.0,4.4,1.4,4.5,1.7,,1.1,0.1,willys
7310865066732,100986060_ST,Matlagnings Grädde Lång Hållbarhet 15%,Kelda,"2,5 dl","12,90 kr",100 gram,163.0,676.0,15.0,9.6,4.2,4.2,,2.9,0.1,willys
7311043021130,101755902_ST,Matlagningsvin Röd,Garant Eko,250 ml,"33,02 kr",100 milliliter,7.0,30.0,0.0,0.0,1.0,0.0,,0.5,0.02,willys
7350002400999,101205702_ST,Matlagningsvin Rött,Zeta,250 ml,"32,08 kr",100 milliliter,35.0,146.0,0.0,0.0,5.0,5.0,,0.0,0.0,willys
7340083469121,101285712_ST,"Matlagningsvin Rött Alkohol 2,2%",Garant,250 ml,"28,90 kr",100 milliliter,32.0,135.0,0.0,0.0,5.0,5.0,,0.0,0.0,willys
7311043021147,101755903_ST,Matlagningsvin Vit,Garant Eko,250 ml,"33,02 kr",100 gram,7.0,30.0,0.0,0.0,1.0,0.0,,0.5,0.02,willys
7350002400982,101205701_ST,Matlagningsvin Vitt,Zeta,250 ml,"32,08 kr",100 milliliter,35.0,146.0,0.0,0.0,5.0,5.0,,0.0,0.0,willys
7340083469114,101285711_ST,"Matlagningsvin Vitt Alkohol 2,2%",Garant,250 ml,"28,90 kr",100 milliliter,32.0,135.0,0.0,0.0,5.0,5.0,,0.0,0.0,willys
7340083491399,101348409_ST,Matolja,Eldorado,1 l,"39,90 kr",100 gram,900.0,3700.0,100.0,9.0,0.0,0.0,,0.0,0.0,willys
8711000360545,101282061_ST,Mattinata 5 Lungo Kaffekapslar,L'or,10 p,"36,90 kr",,,,,,,,,,,
7312560031008,100627582_ST,Matvete,Frebaco Kvarn,500 g,"12,20 kr",100 gram,350.0,1450.0,2.6,0.6,64.0,0.7,12.0,10.0,0.01,willys
7310070006370,101510143_ST,"Max Lemon Pepsi Läsk, Pet",Pepsi,50 cl,"12,77 kr",100 milliliter,0.5,2.0,0.0,0.0,0.0,0.0,,0.0,0.04,willys
8710522882207,101333968_ST,Mayonnaise,Hellmann's,250 ml,"27,35 kr",100 milliliter,682.0,2852.0,75.0,5.8,1.3,1.3,,1.0,1.2,willys
5000184321064,101179179_ST,Mayonnaise,Hellmann's,400 g,"26,90 kr",100 gram,720.0,3011.0,79.0,6.1,1.4,1.3,,1.1,1.2,willys
8719189240177,101432149_ST,Mayonnaise,Kewpie,355 ml,"51,95 kr",100 gram,694.0,2857.0,74.0,5.6,4.1,1.8,0.0,1.9,2.5,willys
8715700422046,101406960_ST,Mayonnaise Seriously Good,Heinz,460 g,"31,13 kr",100 gram,644.0,2650.0,70.0,5.3,3.0,1.5,,0.8,1.0,willys
8715700111582,101365202_ST,Mayonnaise Seriously Good,Heinz,400 ml,"28,29 kr",100 gram,644.0,2650.0,70.0,5.3,3.0,1.5,,0.8,1.0,willys
87157857,101506397_ST,Mayonnaise Seriously Good,Heinz,215 g,"15,99 kr",100 gram,644.0,2650.0,70.0,5.3,3.0,1.5,,0.8,1.0,willys
7350075539787,101306596_ST,Mazarin 2-pack,Easybake,130 g,"28,29 kr",100 gram,400.0,1650.0,27.0,9.1,31.0,24.0,1.2,7.9,0.49,willys
7311041085875,101355848_ST,Mazarin 4-pack,Eldorado,220 g,"18,83 kr",100 gram,430.0,1800.0,21.0,8.6,53.0,37.0,,4.4,0.35,willys
7315361112365,101260959_ST,Mazarin 4-pack,Delicato,220 g,"23,56 kr",100 gram,500.0,2050.0,27.0,11.0,59.0,34.0,,5.2,0.4,willys
7311041085882,101355849_ST,Mazarin Hallon 4-pack,Eldorado,220 g,"18,83 kr",100 gram,400.0,1700.0,18.0,7.7,54.0,39.0,,3.9,0.35,willys
6431903740689,101710367_ST,Meat Feast Snackpizza Glutenfri Laktosfri/fryst,Moilas,100 g,"28,29 kr",100 gram,255.0,1070.0,11.0,5.4,27.0,4.3,1.9,10.0,2.1,willys
7350029730956,101268019_ST,Medelhavsbröd,Dahls Bageri,600 g,"28,29 kr",100 gram,220.0,920.0,2.2,0.5,41.0,0.6,4.3,7.2,1.1,willys
7312720154325,101832247_ST,Mediterranean Tonic Drinkmix Pet,Spirit Of Swe,1 l,"15,04 kr",100 milliliter,39.0,135.0,0.5,0.1,9.5,9.4,,0.5,0.01,willys
5060108450546,101278343_ST,Mediterranean Tonic Water Drinkmix Glas,Fever Tree,50 cl,"31,13 kr",100 milliliter,34.0,144.0,0.0,0.0,7.9,7.9,,0.0,0.02,willys
7310050001791,101211676_ST,Medium Roast Bryggkaffe,Löfbergs,450 g,"68,90 kr",,,,,,,,,,,
7310050012278,101255014_ST,Medium Roast Hela Bönor,Löfbergs,400 g,"79,90 kr",,,,,,,,,,,
7311312001603,101667307_ST,Medium Tacosås,Santa Maria,350 g,"23,56 kr",100 gram,34.0,144.0,0.0,0.0,5.5,4.0,1.7,1.5,1.1,willys
7300202713009,101184365_ST,Medwurst Kokt Skivad,Scan,110 g,"15,61 kr",100 gram,260.0,1100.0,23.0,8.4,5.0,0.0,,9.0,1.9,willys
7311041088371,101553224_ST,Mega Bbq Marshmallows,Dazzley,300 g,"19,90 kr",100 gram,335.0,1423.0,0.0,0.0,80.0,68.0,,4.1,0.03,willys
4001686372586,101184644_ST,Mega Roulette Fruit,Haribo,45 g,"5,58 kr",100 gram,343.0,1459.0,0.5,0.1,77.0,46.0,,6.9,0.07,willys
8711900016221,101230562_ST,Megaforce Energidryck Burk,Megaforce,25 cl,"5,40 kr",100 milliliter,34.0,,0.0,0.0,4.9,4.9,0.0,0.0,0.22,willys
7310394002393,100465872_ST,Mejram Burk,Kockens,9 g,"23,56 kr",,,,,,,,,,,
7311043002269,101476112_ST,"Mellan Fil 1,5%",Garant,1 kg,"11,90 kr",100 gram,45.0,192.0,1.5,1.0,3.8,3.8,,3.5,0.09,willys
7394376665059,101283431_ST,"Mellan Havredryck 1,5%",Oatly,1 l,"17,88 kr",100 milliliter,48.0,197.0,1.4,0.2,7.1,3.4,0.7,1.1,0.1,willys
7394376665073,101283444_ST,"Mellan Havredryck 1,5%",Oatly,1 l,"17,88 kr",100 milliliter,48.0,203.0,1.5,0.2,7.2,3.5,0.7,1.1,0.1,willys
7310760041094,101202509_ST,Mellan Hela Bönor,Arvidnordquist,500 g,"84,90 kr",,,,,,,,,,,
7311870010932,101545067_ST,Mellan Smör & Rapsolja 57%,Bregott,500 g,"49,50 kr",100 gram,515.0,2118.0,57.0,19.0,0.3,0.3,,0.2,1.0,willys
7311870011083,101545075_ST,Mellan Smör & Rapsolja 57%,Bregott,750 g,"66,90 kr",100 gram,515.0,2118.0,57.0,19.0,0.3,0.3,,0.2,1.0,willys
7311870010871,101545079_ST,Mellan Smör & Rapsolja 57%,Bregott,250 g,"28,90 kr",100 gram,515.0,2118.0,57.0,19.0,0.3,0.3,,0.2,1.0,willys
7393061019245,100106966_ST,"Mellanfil Naturell 1,5%",Falköpings,1 kg,"13,50 kr",100 gram,45.0,200.0,1.5,1.0,3.8,3.8,,3.5,0.1,willys
7340083427299,101205823_ST,"Mellanmjölk 1,5%",Garant,1 l,"11,50 kr",100 gram,47.0,195.0,1.5,1.0,4.7,4.7,,3.5,0.09,willys
7310865058058,100103932_ST,"Mellanmjölk Eko 1,5%",Arla Ko,3 dl,"7,47 kr",100 gram,47.0,195.0,1.5,1.0,4.7,4.7,,3.5,0.09,willys
7310865075192,101179327_ST,"Mellanmjölk Eko Laktosfri 1,5%",Arla Ko Eko,1 l,"19,90 kr",100 gram,37.0,154.0,1.5,1.0,2.4,2.4,,3.4,0.08,willys
7311041070390,101187327_ST,"Mellanmjölk Ekologisk 1,5%",Garant Eko,1 l,"13,90 kr",100 gram,47.0,195.0,1.5,1.0,4.7,4.7,,3.5,0.09,willys
7393061001721,101104653_ST,"Mellanmjölk Färsk 1,5%",Falköpings,"1,5 l","16,50 kr",100 gram,47.0,195.0,1.5,1.0,4.7,4.7,,3.5,0.1,willys
7393061001462,101125989_ST,"Mellanmjölk Färsk 1,5%",Falköpings,1 l,"11,90 kr",100 gram,47.0,195.0,1.5,1.0,4.7,4.7,,3.5,0.1,willys
7393061001752,101299793_ST,"Mellanmjölk Färsk Ekologisk 1,5%",Falköpings,1 l,"13,90 kr",100 gram,47.0,195.0,1.5,1.0,4.7,4.7,,3.5,0.1,willys
7331102000012,100537402_ST,"Mellanmjölk Gårds 1,5%",Wapnö,1 l,"13,72 kr",100 gram,45.0,195.0,1.5,1.0,4.8,4.8,,3.4,0.1,willys
7331102000135,100674904_ST,"Mellanmjölk Gårds 1,5%",Wapnö,"1,5 l","19,77 kr",100 gram,45.0,195.0,1.5,1.0,4.8,4.8,,3.4,0.1,willys
6408432087851,101231504_ST,"Mellanmjölk Laktosfri 1,5%",Valio,"1,5 l","21,50 kr",100 gram,39.0,164.0,1.5,0.9,3.1,3.1,,3.3,0.1,willys
7310865085733,101206929_ST,"Mellanmjölk Laktosfri 1,5%",Arla Ko,"1,5 l","19,90 kr",100 gram,37.0,154.0,1.5,1.0,2.4,2.4,,3.4,0.08,willys
6408432086212,100541718_ST,"Mellanmjölk Laktosfri 1,5%",Valio,1 l,"16,90 kr",100 gram,39.0,164.0,1.5,0.9,3.1,3.1,,3.3,0.1,willys
7311043002191,101476218_ST,"Mellanmjölk Längre Hållbarhet 1,5%",Garant,1 l,"11,90 kr",100 gram,45.0,200.0,1.5,1.0,4.9,4.9,,3.5,0.1,willys
7340083443893,101233933_ST,"Mellanmjölk Längre Hållbarhet 1,5%",Garant,"1,5 l","15,90 kr",100 gram,47.0,195.0,1.5,1.0,4.7,4.7,,3.5,0.09,willys
7340083457593,101266069_ST,"Mellanmjölk Längre Hållbarhet Ekologisk 1,5%",Garant Eko,"1,5 l","19,90 kr",100 gram,47.0,195.0,1.5,1.0,4.7,4.7,,3.5,0.09,willys
5760466821995,100681558_ST,"Mellanmjölk Lång Hållbarhet 1,5%",Arla,1 l,"21,50 kr",100 gram,50.0,190.0,1.5,1.0,4.6,4.6,,3.4,0.1,willys
5760466805162,101009472_ST,"Mellanmjölk Lång Hållbarhet Laktosfri 1,5%",Arla,1 l,"17,50 kr",100 gram,40.0,160.0,1.5,1.0,2.5,2.5,,3.4,0.1,willys
7310050001159,101288903_ST,Mellanmörk Bryggkaffe,Löfbergs,450 g,"62,50 kr",,,,,,,,,,,
7310831020034,101255079_ST,Mellanrost Bryggkaffe,Lindvalls,450 g,"56,50 kr",,,,,,,,,,,
7311043009312,101552965_ST,Mellanrost Bryggkaffe 100% Arabica,Garant,450 g,"53,90 kr",,,,,,,,,,,
7310760012896,100002676_ST,Mellanrost Classic Bryggkaffe,Arvidnordquist,500 g,"73,90 kr",,,,,,,,,,,
7310050012353,101282139_ST,Mellanrost Hela Bönor,Löfbergs,400 g,"77,90 kr",,,,,,,,,,,
7310050001883,101276230_ST,Mellanrost Perfekt med Mjölk Bryggkaffe,Löfbergs,450 g,"62,50 kr",,,,,,,,,,,
7310402043660,101338352_ST,"Mellerud Pilsner Eko 3,5% Folköl Burk",Melleruds,4 p/33 cl,"42,49 kr",100 milliliter,36.0,149.0,,,,,,,,willys
7310401043661,101342329_ST,"Mellerud Pilsner Eko 3,5% Folköl Burk",1,33 cl,"12,20 kr",100 milliliter,36.0,149.0,,,,,,,,willys
7310401023465,101265665_ST,"Melleruds Pilsner Eko 0,5% Alkfri Glas",Melleruds,33 cl,"11,90 kr",100 milliliter,24.0,103.0,0.5,0.5,4.9,0.5,,0.5,0.01,willys
8002270646973,101832256_ST,Melograno Arancia Zero Läsk Burk,San Pellegrino,33 cl,"12,20 kr",100 milliliter,6.0,27.0,0.0,0.0,1.1,1.1,0.1,0.0,0.0,willys
8002270646966,101832350_ST,Melograno Arancia Zero Läsk Multipack,San Pellegrino,6 p 33 cl,"61,42 kr",100 milliliter,6.0,27.0,0.0,0.0,1.1,1.1,0.1,0.0,0.0,willys
2090192900002,100256107_KG,Melon Cantaloupe Klass 1,,ca: 850 g,"39,90 kr",,,,,,,,,,,
2090193400006,101288882_KG,Melon Galia Klass 1,,ca: 850 g,"39,90 kr",,,,,,,,,,,
6419811116406,101670648_ST,Melon Kokos Rostad Müsli,Frebaco Kvarn,375 g,"37,76 kr",100 gram,400.0,1700.0,10.0,4.2,61.0,14.0,10.0,11.0,0.2,willys
7350144680228,101824183_ST,Melon Lime Energidryck Burk,Joluca,33 cl,"16,94 kr",100 milliliter,2.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,willys
2090979000000,101289210_KG,Melon Matisse Hel Klass 1,,ca: 700 g,"39,90 kr",,,,,,,,,,,
2090194600009,100521525_KG,Melon Mini Vatten Eko Klass 1,,ca: 1.6 kg,"29,90 kr",,,,,,,,,,,
7312060502398,101696461_ST,Melon Mums Leos,Triumf Glass,"1,75 l","39,90 kr",100 gram,130.0,550.0,0.5,0.5,30.0,27.0,,0.5,0.03,willys
2091128200005,101422984_KG,Melon Orange Candy,,ca: 700 g,"44,90 kr",,,,,,,,,,,
2090194100004,100128078_KG,Melon Piel De Sapo Klass 1,,ca: 1.25 kg,"34,90 kr",,,,,,,,,,,
7314720721316,101545447_ST,Melon Päron Fruktdryck Koncentrat,Kiviks Musteri,2 dl/1 l,"7,09 kr",100 milliliter,30.0,130.0,0.0,0.0,7.3,7.3,,0.0,0.0,willys
6408432202605,101315568_ST,"Melon Slät Vaniljyoghurt 2,2%",Valio,1 kg,"24,51 kr",100 gram,76.0,320.0,2.2,1.3,9.6,9.4,,3.8,0.1,willys
2091004600004,101301018_KG,Melon Vatten Gul Hel Klass 1,,ca: 4 kg,"34,90 kr",,,,,,,,,,,
2090906400002,101273856_KG,Melon Vatten Klass 1,,ca: 4 kg,"24,90 kr",,,,,,,,,,,
7310350119165,101232600_ST,Menthol Dents Pastiller,Läkerol,36 g,"14,10 kr",100 gram,269.0,1118.0,3.8,1.9,93.0,0.0,,0.0,0.03,willys
87108262,100498427_ST,Mentos Fruit,Mentos,38 g,"9,36 kr",100 gram,388.0,1648.0,1.9,1.9,92.0,69.0,,0.0,0.0,willys
87108675,101276825_ST,Mentos Fruit 3 Pack,Mentos,114 g,"23,56 kr",100 gram,388.0,1648.0,1.9,1.7,92.0,69.0,,0.0,0.1,willys
87108132,100498418_ST,Mentos Mint,Mentos,38 g,"9,36 kr",100 gram,390.0,1653.0,1.9,1.8,93.0,69.0,,0.0,0.1,willys
4014400900217,100395733_ST,Merci Finest Selection Chokladask,Merci,400 g,"94,54 kr",100 gram,563.0,2346.0,36.1,20.0,49.9,48.0,,7.8,0.18,willys
4014400901191,100070085_ST,Merci Finest Selection Röd Chokladask,Merci,250 g,"62,36 kr",100 gram,563.0,2344.0,36.1,19.7,50.0,48.1,,7.6,0.15,willys
7300201048003,101464773_ST,Merguez Lammkorv,Scan,200 g,"33,97 kr",100 gram,210.0,900.0,15.0,6.5,4.0,0.6,,15.0,1.9,willys
7038010028830,100352921_ST,Mesost Gudbrandsdalen 28%,Tine,500 g,"54,79 kr",100 gram,441.0,1835.0,28.0,19.0,35.0,30.0,,10.0,0.7,willys
7038010030208,101547583_ST,Messmör 8%,Tine,300 g,"22,61 kr",100 gram,284.0,1197.0,8.0,5.2,46.0,42.0,,6.7,0.8,willys
7340043070473,100969695_ST,Messmör Original 5%,Fjällbrynt,450 g,"27,25 kr",100 gram,260.0,1100.0,5.0,3.6,47.0,47.0,,7.0,1.1,willys
7322550038320,101351412_ST,Mexican Grytmix Grytmix/4 Port,Blå Band,188 g/1 l,"28,29 kr",100 gram,71.0,303.0,0.3,0.2,15.0,2.0,1.3,1.8,0.9,willys
7322550097624,101216229_ST,Mexican Sauce Tomato & Pepper Sås,Blå Band,300 ml,"22,61 kr",15 milliliter,72.0,296.0,6.9,0.5,2.1,1.6,0.5,0.5,0.27,willys
7350046464605,101320679_ST,Mexican Spice Mix Burk,Kockens,39 g,"23,56 kr",,,,,,,,,,,
5010034014961,101481151_ST,Mexican Style Rice Perfekt På 2 Min,Ben's Original,220 g,"24,51 kr",100 gram,154.0,651.0,2.1,0.1,30.0,1.0,1.2,3.4,0.45,willys
7041111158405,101839242_ST,Mexicana Cashew,Denlillenött,140 g,"36,90 kr",100 gram,521.0,2127.0,34.0,4.8,46.0,6.5,2.5,11.0,3.1,willys
7310240071870,100867340_ST,Mexicana X-tra Allt Pizza Fryst,Grandiosa,350 g,"37,76 kr",100 gram,240.0,1000.0,10.0,5.0,24.0,2.1,,11.0,1.2,willys
8718114863818,101133435_ST,Mexicanasoppa Pulver/4 Port,Knorr,64 g/1 l,"13,15 kr",100 milliliter,21.0,87.0,0.5,0.1,3.7,0.7,0.5,0.7,0.94,willys
7311043005185,101521353_ST,Mezze Maniche Bronsvalsad,Garant,500 g,"18,83 kr",100 gram,354.0,1501.0,1.3,0.3,70.0,3.2,2.7,14.0,0.0,willys
7350002404546,101175576_ST,Mezze Maniche Pasta,Zeta,400 g,"15,50 kr",100 gram,367.0,1555.0,1.5,0.5,73.0,3.0,2.5,14.0,0.0,willys
8000139007095,101284620_ST,Mezze Maniche Rigate Pasta,Garofalo,500 g,"15,99 kr",100 gram,351.0,1489.0,1.0,0.2,70.0,3.0,3.0,14.0,0.01,willys
8004690613191,101848966_ST,Mezzi Rigatoni Fullkorn Pasta,La Molisana,500 g,"23,56 kr",100 gram,353.0,1494.0,2.0,0.3,65.0,3.3,8.0,15.0,0.08,willys
8004690053225,101531959_ST,Mezzi Rigatoni Pasta,La Molisana,500 g,"20,72 kr",100 gram,351.0,1489.0,1.0,0.3,70.0,4.0,3.0,14.0,0.02,willys
7310731103042,101677321_ST,Mezzo,Zoégas,450 g,"68,90 kr",,,,,,,,,,,
7340005405237,101295982_ST,Micropop Salt Popcorn 3-pack,Olw,240 g,"18,83 kr",100 gram,450.0,1850.0,17.0,6.3,60.0,0.7,10.0,8.8,2.29,willys
7340005405244,101295955_ST,Micropop Smör Popcorn 3-pack,Olw,240 g,"18,83 kr",100 gram,450.0,1850.0,17.0,6.3,60.0,0.7,10.0,8.8,2.2,willys
7340154812979,101657366_ST,Micropopcorn Cheddar .,Maze,240 g,"24,51 kr",100 gram,484.0,2018.0,31.0,10.0,40.0,0.7,,7.3,2.9,willys
7340083499791,101432442_ST,Micropopcorn Saltade 10-pack,Eldorado,800 g,"47,22 kr",100 gram,420.0,1757.0,18.0,7.9,51.0,0.8,11.0,9.1,2.0,willys
7340083499807,101432462_ST,Micropopcorn Saltade 3-pack,Eldorado,240 g,"15,04 kr",100 gram,420.0,1757.0,18.0,7.9,51.0,0.8,11.0,9.1,2.0,willys
7300201979000,101360549_ST,Middagskorv Ovo-vegetarisk,Scan,300 g,"33,97 kr",100 gram,174.0,720.0,14.0,0.9,2.0,0.8,,8.6,3.0,willys
7340083485541,101329937_ST,Middagskorv Vego,Garant,300 g,"33,02 kr",100 gram,194.0,813.0,17.0,2.0,2.5,0.9,,8.3,2.5,willys
7340083499814,101432463_ST,Mikropop Salt Saltade 3-pack,Garant,270 g,"18,83 kr",100 gram,369.0,1540.0,17.0,4.3,41.0,0.4,10.0,7.9,2.0,willys
7340083471209,101286110_ST,Mikropopcorn Extra Stora Saltade 3-pack,Garant,270 g,"18,83 kr",100 gram,414.0,1669.0,19.0,4.6,46.0,0.5,10.0,8.9,1.9,willys
7340083471193,101286111_ST,Mikropopcorn Extra Stora Smör 3-pack,Garant,270 g,"18,83 kr",100 gram,442.0,1846.0,23.0,6.0,48.0,0.4,9.3,7.3,1.9,willys
7340083471223,101286109_ST,Mikropopcorn Saltade Eko 3-pack,Garant Eko,240 g,"18,83 kr",100 gram,399.0,1674.0,16.0,6.7,52.0,1.2,9.0,8.7,1.8,willys
7310941801554,101196726_ST,Mild & Krämig Leverpastej Bredbar,Pastejköket,200 g,"12,50 kr",100 gram,260.0,1100.0,23.0,6.9,7.0,3.4,,6.9,1.5,willys
7340012503209,101296503_ST,Mild Chili Salsiccia,Nonna Elide,300 g,"42,49 kr",100 gram,320.3,1324.0,29.9,7.0,0.1,0.1,0.04,12.7,2.2,willys
4000539280825,101591636_ST,Mild Creamy 50% Cacao Excellence Chokladkaka,Lindt,100 g,"39,90 kr",100 gram,584.0,2429.0,41.0,25.0,45.0,41.0,,5.5,0.01,willys
7611612121118,101361545_ST,Mild Curry Sås,Spicefield,480 g,"22,90 kr",100 gram,89.0,370.0,5.0,3.5,9.5,5.0,,0.9,0.9,willys
7311360000115,101770673_ST,Mild Kaviar,Klädesholmen,300 g,"27,90 kr",100 gram,410.0,1700.0,35.0,2.1,17.0,12.0,,8.6,5.5,willys
7350090451422,101347750_ST,Mild Kebabsås,Schysst Käk,250 ml,"24,90 kr",100 milliliter,410.0,1750.0,45.0,3.4,4.0,2.8,,0.8,1.4,willys
7340083478277,101302421_ST,"Mild Naturell Yoghurt 0,5%",Garant,1 kg,"14,90 kr",100 gram,39.0,166.0,0.5,0.3,3.9,3.9,,4.1,0.09,willys
7340083478284,101302420_ST,Mild Naturell Yoghurt 3%,Garant,1 kg,"14,90 kr",100 gram,58.0,245.0,3.0,1.9,3.7,3.7,,3.5,0.09,willys
7311043020003,101736407_ST,Mild Naturell Yoghurt 3%,Garant,"1,5 kg","19,90 kr",100 gram,56.0,233.0,3.0,1.9,3.7,3.7,,3.5,0.09,willys
5711953186110,101595440_ST,Mild Ost Pastasås,Kelda,5 dl,"34,92 kr",100 gram,119.0,495.0,8.0,5.1,7.4,4.4,,4.3,1.2,willys
6408432002632,101776431_ST,Mild Ostsås Pastasås Middagsmagi,Valio,380 g,"33,02 kr",100 gram,101.0,421.0,7.8,4.6,2.1,0.0,,5.8,1.4,willys
4016241050625,101427514_ST,Mild Vanilj Kvarg Laktosfri,Arla,1 kg,"39,50 kr",100 gram,59.0,252.0,0.0,0.0,4.0,3.5,,9.7,0.13,willys
7340083478260,101302423_ST,"Mild Vanilj Yoghurt 0,5%",Garant,1 kg,"17,90 kr",100 gram,58.0,246.0,0.5,0.3,8.6,8.6,,4.1,0.09,willys
7340083478178,101301720_ST,Mild Vanilj Yoghurt 2%,Garant,1 kg,"17,90 kr",100 gram,70.0,296.0,2.0,1.3,8.5,8.5,,3.9,0.09,willys
7311877020736,101349295_ST,Mild&fyllig Skivad Ost 17%,Arla,150 g,"31,50 kr",100 gram,274.0,1142.0,17.0,11.0,0.0,0.0,,29.0,1.2,willys
7311877020729,101349294_ST,Mild&krämig Skivad Ost 17%,Arla,150 g,"31,50 kr",100 gram,274.0,1142.0,17.0,11.0,0.0,0.0,,29.0,1.2,willys
7311440012892,100691360_ST,Mildost 7%,Kavli,275 g,"34,82 kr",100 gram,130.0,550.0,7.4,4.7,0.0,0.0,,16.0,2.8,willys
7311441343001,101276041_ST,Mildost 7%,Kavli,330 g,"42,90 kr",100 gram,130.0,550.0,7.4,4.7,0.0,0.0,,16.0,2.8,willys
7311043022137,101771581_ST,Mildrökt Kaviar,Eldorado,300 g,"23,50 kr",100 gram,430.0,1800.0,38.0,2.7,15.0,13.0,,8.2,5.4,willys
8711000602164,101760694_ST,Milea Ljusrost Bryggkaffe,Gevalia,450 g,"67,90 kr",,,,,,,,,,,
5053827199667,101354933_ST,Milk Choco Tresor,Kellogg's,410 g,"42,49 kr",100 gram,455.0,1915.0,15.0,4.1,71.0,25.0,3.8,7.2,0.95,willys
