ean,article,name,brand,weight,price,basis,kcal,kj,fat,satfat,carb,sugar,fibre,protein,salt,source
7314873552010,7314873552010,Lantbröd Bistro,Fazer,600 g,"33,08 kr",100.0 Gram,250.0,1050.0,2.9,0.5,43.0,2.2,3.5,11.0,1.1,coop
7314873525014,7314873525014,Lantbröd Havssalt,Fazer,600 g,"33,08 kr",100.0 Gram,260.0,1050.0,3.9,0.5,44.0,3.8,3.7,9.3,1.2,coop
7310130041372,7310130041372,Lantbrödsmjöl,Kungsörnen,1500 g,"24,56 kr",100.0 Gram,345.0,1445.0,2.3,0.5,65.0,0.7,7.3,11.0,0.01,coop
7350031930696,7350031930696,Lantbuljong Original,Renée Voltaire,200 gr,"59,58 kr",100.0 Milliliter,4.0,17.0,0.1,0.0,0.7,0.3,0.1,0.1,,coop
7300201235007,7300201235007,Lantkorv,Scan,800 g,"33,08 kr",100.0 Gram,260.0,1050.0,20.0,8.0,9.0,0.7,,7.0,2.2,coop
7310865074522,7310865074522,Lantmjölk Färsk Eko,Arla Ko® Ekologisk,1 liter,"17,82 kr",100.0 Gram,70.0,291.0,4.2,2.7,4.6,4.6,,3.4,0.09,coop
7392555503833,7392555503833,Lantpaté,Tante Juliette,150 g,"31,70 kr",100.0 Gram,277.0,1142.0,24.0,10.0,3.4,1.1,,12.0,1.7,coop
7392555504083,7392555504083,Lantpaté,Tante Juliette,400 g,"73,34 kr",100.0 Gram,277.0,1142.0,24.0,10.0,3.4,1.1,,12.0,1.7,coop
7331631011299,7331631011299,Lantsalami Saluhall Fransk,Paul och Thom,80 gr,"45,38 kr",100.0 Gram,324.0,1349.0,24.0,9.2,0.1,0.1,,27.0,4.0,coop
5060020410383,5060020410383,Laphroaig Cheddar,isle of kintyre,200 G,"83,24 kr",100.0 Gram,404.0,1674.0,33.0,21.3,3.3,0.4,,23.6,1.7,coop
7310960039211,7310960039211,Lasagne,Familjen Dafgård,1000 g,"59,15 kr",100.0 Gram,135.0,564.0,5.0,2.6,17.0,2.0,0.9,5.1,0.93,coop
7340012511792,7340012511792,Lasagne Al Forno Vegan,Da Carla Vego,400 g,"47,27 kr",100.0 Gram,126.0,533.0,4.0,0.8,17.0,1.4,,5.5,0.4,coop
7340191159693,7340191159693,Lasagne Bolognese,Coop,400 G,"28,35 kr",100.0 Gram,127.0,534.0,4.4,1.6,16.0,2.9,,5.2,0.83,coop
8001665723725,8001665723725,Lasagne Bolognese,Rana,350 g,"58,63 kr",100.0 Gram,170.0,709.0,9.1,3.6,12.0,3.1,1.2,9.1,0.83,coop
4002359021091,4002359021091,Lasagne Creamy,DOLMIO,440 g,"26,03 kr",100.0 Gram,96.0,397.0,7.4,2.6,6.6,3.4,0.5,0.5,0.77,coop
7350065514084,7350065514084,Lasagne Eko,Grön Ko,400 g,"72,13 kr",100.0 Gram,130.0,550.0,4.6,2.4,15.0,3.2,0.7,6.2,1.1,coop
7310960050124,7310960050124,Lasagne Green Dream,Dafgårds,390 g,"39,28 kr",100.0 Gram,164.0,687.0,7.5,3.9,19.0,3.4,1.1,5.1,0.85,coop
8076809523738,8076809523738,Lasagneplattor,Barilla,500 g,"24,56 kr",100.0 Gram,359.0,1521.0,2.0,0.5,71.0,3.5,3.0,13.0,0.01,coop
7340191144866,7340191144866,Lasagneplattor,Coop,500 G,"20,77 kr",100.0 Gram,368.0,1557.0,3.4,1.0,70.0,3.0,,13.0,0.07,coop
7350027799146,7350027799146,Lasagneplattor,Zeta,250 gram,"18,46 kr",100.0 Gram,357.0,1510.0,1.8,0.5,71.0,2.2,3.3,14.0,0.0,coop
7340191138049,7340191138049,Lasagneplattor,Xtra,500 G,"15,10 kr",100.0 Gram,353.0,1498.0,1.3,0.3,73.0,3.2,2.7,11.0,0.0,coop
7340011346142,7340011346142,Lasagneplattor Eko,Änglamark,500 g,"28,79 kr",100.0 Gram,359.0,1521.0,1.4,0.3,73.0,2.4,,12.0,0.01,coop
8001665123068,8001665123068,Lasagneplattor Färska,RANA,250 g,"35,49 kr",100.0 Gram,276.0,1170.0,2.2,0.9,53.0,0.8,2.4,9.9,0.07,coop
8076809523752,8076809523752,Lasagneplattor Spenat,Barilla,500 g,"24,56 kr",100.0 Gram,359.0,1521.0,2.0,0.5,71.7,3.5,3.0,12.0,0.05,coop
7310500141381,7310500141381,Lasagnette,Dagens,380 g,"35,49 kr",100.0 Gram,142.0,597.0,5.9,2.2,15.0,3.2,1.5,6.4,0.84,coop
7393914000192,7393914000192,Lasagnette bolognese med mozzarella,Gooh,400 g,"66,20 kr",100.0 Gram,179.0,748.0,8.7,5.3,16.0,2.4,1.1,8.8,0.9,coop
7340191156678,7340191156678,Lax Kallrökt Bit,Coop,250 g,"92,23 kr",100.0 Gram,188.0,784.0,11.0,1.8,1.2,0.0,,21.0,2.2,coop
7340191156630,7340191156630,Lax Kallrökt Skivad,Coop,150 G,"48,88 kr",100.0 Gram,188.0,784.0,11.0,1.6,0.2,0.2,,22.0,2.9,coop
7340191156197,7340191156197,Lax Kallrökt Skivad,Coop,100 G,"45,22 kr",100.0 Gram,188.0,784.0,11.0,1.6,0.2,0.2,,22.0,2.9,coop
5906259717797,5906259717797,Lax Kallrökt Skivad,MOWI,150 g,"67,45 kr",100.0 Gram,190.0,792.0,11.2,1.7,0.0,0.0,,22.2,2.25,coop
7340191162006,7340191162006,Laxbitar,Xtra,500 G,"82,29 kr",100.0 Gram,224.0,932.0,16.0,2.4,0.0,0.0,,20.0,0.12,coop
7311171006207,7311171006207,Laxbullar Hummersås,Abba,375 g,"29,29 kr",100.0 Gram,106.0,443.0,7.2,1.5,5.7,0.7,,4.7,1.4,coop
7315632030268,7315632030268,Laxburgare 2-pack,Ullmo,2 x130 g,"45,38 kr",100.0 Gram,210.0,878.0,15.0,1.8,0.9,0.1,,17.5,1.6,coop
7317370105406,7317370105406,Laxburgare Naturell,Leröy,2 x120,"47,27 kr",100.0 Gram,219.0,920.0,14.5,1.9,3.8,0.04,,18.8,1.2,coop
2097625100008,251300_2097625100008,Laxfile,Bolands Fisk,400 gram ungefärlig vikt,399 kr,,,,,,,,,,,
2383471000006,2383471000006,Laxfilé,Harbour,1150 gram/bit ungefärlig vikt,"259,32 kr",100.0 Gram,215.0,894.0,15.0,2.0,0.0,0.0,,21.0,1.0,coop
7300156597755,7300156597755,Laxfilé,Coop,300 g,"104,55 kr",100.0 Gram,181.0,757.0,12.0,2.6,0.0,0.0,,18.0,0.1,coop
7300156597748,7300156597748,Laxfilé,COOP,500 g,"150,56 kr",100.0 Gram,181.0,757.0,12.0,2.6,0.0,0.0,,18.0,0.1,coop
7340191177239,7340191177239,Laxfilé,Coop,250 G,"72,83 kr",100.0 Gram,224.0,932.0,16.0,2.3,0.0,0.0,,20.0,0.1,coop
7300156597762,7300156597762,Laxfilé 4-pack,COOP,500 G,"182,66 kr",100.0 Gram,181.0,757.0,12.0,2.6,0.0,0.0,,18.0,0.1,coop
7340191161726,7340191161726,Laxfilé 4-pack,Coop,500 G,"112,62 kr",100.0 Gram,224.0,932.0,16.0,2.3,0.0,0.0,,20.0,0.1,coop
7340191161993,7340191161993,Laxfilé Eko,Änglamark,250 G,"80,87 kr",100.0 Gram,236.0,983.0,16.0,2.4,0.0,0.0,,23.0,0.1,coop
7317370106748,7317370106748,Laxfärs,Leröy,450 g,"52,95 kr",100.0 Gram,210.0,878.0,14.0,1.9,0.0,0.0,,20.0,0.1,coop
7350065513506,7350065513506,Laxlåda,Grön Ko,400 G,"72,13 kr",100.0 Gram,130.0,500.0,6.6,3.1,9.8,1.1,1.2,6.1,0.9,coop
8717202060306,8717202060306,Laxportioner med skinn,Compass,400 gr,"92,75 kr",100.0 Gram,180.0,760.0,17.0,3.5,0.0,0.0,,23.0,0.1,coop
8717202060405,8717202060405,Laxportioner skinnfri vardagslax,Compass,400 gr,"73,77 kr",100.0 Gram,180.0,760.0,17.0,3.5,0.0,0.0,,23.0,0.1,coop
7610900249022,7610900249022,Le Gruyère Fondue,Emmi,375 g,"101,27 kr",100.0 Gram,253.0,1050.0,17.0,10.0,2.7,0.5,,15.0,1.8,coop
7394079019333,7394079019333,Le Gruyère Réserve,Falbygdens® Rekommenderar,150 g,"69,04 kr",100.0 Gram,400.0,1660.0,32.0,22.0,0.0,0.0,,27.0,1.5,coop
7313161311384,7313161311384,Legymsallad,RYDBERGS,200 g,"13,72 kr",100.0 Gram,300.0,1250.0,33.0,2.4,4.6,2.5,,1.5,0.8,coop
7300156600868,7300156600868,Lemon lime Zero,Coop,1.5 L,"14,67 kr",100.0 Milliliter,1.0,5.0,0.0,0.0,0.5,0.5,,0.0,0.03,coop
7313619002895,7313619002895,Lemonad,Brämhults,850 ml,"33,51 kr",100.0 Milliliter,36.0,151.0,0.0,0.0,8.0,7.9,,0.0,0.0,coop
7314720632445,7314720632445,Lemonad Citron,Kiviks Musteri,27.5 cl,"19,40 kr",100.0 Milliliter,40.0,180.0,0.0,0.0,9.8,9.8,,0.0,0.0,coop
3292482350026,3292482350026,Lemonad Citron,Riéme,750 ml,"47,27 kr",100.0 Milliliter,32.0,134.0,0.0,0.0,7.9,7.9,,0.0,0.02,coop
7313619002925,7313619002925,Lemonad Drakfrukt,Brämhults,850 ml,"33,51 kr",100.0 Milliliter,43.0,182.0,0.0,0.0,9.9,9.6,,0.0,0.0,coop
5999571055227,5999571055227,Lemonad Fläder & citron,XIXO,250 ml,"7,52 kr",100.0 Milliliter,32.0,138.0,0.0,0.0,8.0,7.8,,0.0,0.2,coop
7314720634746,7314720634746,Lemonad Jordgubb & Mynta,Kiviks Musteri,27.5 cl,"19,40 kr",100.0 Milliliter,40.0,160.0,0.0,0.0,8.9,8.7,,0.0,0.0,coop
3292481350010,3292481350010,Lemonad Lemon Lime,Riéme,750 ml,"47,27 kr",100.0 Milliliter,32.0,134.0,0.0,0.0,7.9,7.9,,0.0,0.02,coop
7350024481839,7350024481839,Lemonad Lemon spark,Lundberg,750 ml,"18,46 kr",100.0 Milliliter,32.0,137.0,0.0,0.0,8.0,8.0,,0.0,0.0,coop
3292482350040,3292482350040,Lemonad Pink Grapefrukt,Riéme,750 ml,"47,27 kr",100.0 Milliliter,32.0,134.0,0.0,0.0,7.9,7.9,,0.0,0.02,coop
7350024481792,7350024481792,Lemonad Raspberry & lemon splash,Lundberg,750 ml,"19,83 kr",100.0 Milliliter,32.0,137.0,0.0,0.0,8.0,8.0,,0.1,0.0,coop
7313619002970,7313619002970,Lemonad Strawsome,Brämhults,850 ml,"33,51 kr",100.0 Milliliter,41.0,172.0,0.0,0.0,9.4,9.2,,0.0,0.0,coop
7310865089045,7310865089045,Lemonade,God Morgon®,1 liter,"28,35 kr",100.0 Milliliter,32.0,134.0,0.0,0.0,7.3,6.8,,0.0,0.0,coop
3292482350057,3292482350057,Lemonade Blodapelsin,Riéme,750 ml,"47,27 kr",100.0 Milliliter,32.0,134.0,0.0,0.0,7.9,7.9,,0.0,0.02,coop
7312720144111,7312720144111,Lemonade Bloodorange,Spirit of Sweden,330 ml,"13,72 kr",100.0 Milliliter,55.0,232.0,0.5,0.1,13.0,13.0,,0.5,0.01,coop
3292482350149,3292482350149,Lemonade Citron/Mynta,Riéme,750 ml,"47,27 kr",100.0 Milliliter,36.0,151.0,0.0,0.0,8.9,8.9,,0.0,0.02,coop
3292482350101,3292482350101,Lemonade Granatäpple,Riéme,750 ml,"47,27 kr",100.0 Milliliter,32.0,134.0,0.0,0.0,7.9,7.9,,0.0,0.02,coop
7312720144135,7312720144135,Lemonade Lime & Strawberry,Spirit of Sweden,330 ml,"13,72 kr",100.0 Milliliter,51.0,216.0,0.5,0.1,13.0,13.0,,0.5,0.01,coop
7312720144142,7312720144142,Lemonade Pink Grape,Spirit of Sweden,330 ml,"13,72 kr",100.0 Milliliter,52.0,220.0,0.5,0.1,13.0,13.0,,0.5,0.01,coop
7312720144128,7312720144128,Lemonade Rhubarb,Spirit of Sweden,330 ml,"13,72 kr",100.0 Milliliter,52.0,220.0,0.5,0.1,13.0,13.0,,0.5,0.01,coop
7610400087780,7610400087780,Les Grandes Mjölk Hasselnöt,Lindt,150 g,"54,85 kr",100.0 Gram,593.0,2463.0,43.0,14.0,41.0,39.0,,8.7,0.11,coop
7311070008159,7311070008159,Levain,Pågen,650 g,"36,86 kr",100.0 Gram,235.0,984.0,1.3,0.3,44.0,3.2,3.4,9.9,1.3,coop
7314873553000,7314873553000,Levain,Fazer,750 g,"39,28 kr",100.0 Gram,220.0,950.0,1.9,0.5,41.0,2.2,2.8,9.6,1.3,coop
7393263071621,7393263071621,Leverbiff,Nyhléns Hugosons,300 g,"20,35 kr",100.0 Gram,250.0,1050.0,19.0,7.1,10.0,4.1,,9.4,1.5,coop
7310620008700,7310620008700,Leverfärs,Lithells,500 g,"28,35 kr",100.0 Gram,200.0,850.0,14.0,5.6,11.0,1.4,,8.4,1.8,coop
7310941803046,7310941803046,Leverpast Skivbar Tryfferad,Pastejköket,250 g,"16,99 kr",100.0 Gram,260.0,1100.0,20.0,7.7,7.5,4.8,,12.0,2.3,coop
7300156598042,7300156598042,Leverpastej Bredbar,Coop,200 g,"11,31 kr",100.0 Gram,280.0,1150.0,24.0,9.7,7.0,2.0,,9.3,2.0,coop
7300156598059,7300156598059,Leverpastej Bredbar Gurka,COOP,200 g,"11,31 kr",100.0 Gram,250.0,1050.0,19.0,8.0,12.0,4.5,,8.0,2.0,coop
7310941801325,7310941801325,Leverpastej Bredbar Gurka,Pastejköket,200 g,"13,72 kr",100.0 Gram,300.0,1250.0,26.0,13.0,10.0,4.9,,6.5,2.0,coop
7310941801066,7310941801066,Leverpastej Bredbar Original,Pastejköket,2 x75 g,"13,72 kr",100.0 Gram,280.0,1200.0,24.0,9.4,9.0,4.0,,9.0,2.0,coop
5707196053678,5707196053678,Leverpastej Grovhackad,TULIP,200 G,"14,67 kr",100.0 Gram,205.0,853.0,14.0,5.3,8.8,1.6,,10.0,2.0,coop
5707196251357,5707196251357,Leverpastej Klassisk grov,Göl,400 g,"28,35 kr",100.0 Gram,243.0,1009.0,20.0,7.5,5.7,1.6,,10.0,1.9,coop
7310941801554,7310941801554,Leverpastej Mild & Krämig,Pastejköket,200 g,"13,72 kr",100.0 Gram,260.0,1100.0,23.0,6.9,7.0,3.4,,6.9,1.5,coop
7310941801561,7310941801561,Leverpastej Mustig & smakrik,Pastejköket,200 g,"13,72 kr",100.0 Gram,200.0,850.0,14.0,5.8,6.5,2.3,,12.0,1.7,coop
7300206303008,7300206303008,Leverpastej Ugnsbakad Bredbar,Scan,200 g,"14,67 kr",100.0 Gram,300.0,1250.0,23.0,15.0,12.0,2.6,,11.0,1.9,coop
7300201884007,7300201884007,Leverpastej Ugnsbakad Eko,Scan,200 g,"21,72 kr",100.0 Gram,310.0,1300.0,26.0,8.0,10.0,3.4,,9.0,2.0,coop
7393145093659,7393145093659,Liba Bröd Grov,Liba Bröd,340 gr,"10,88 kr",100.0 Gram,269.0,1136.0,1.2,0.2,52.0,2.8,7.3,8.8,1.0,coop
7393145093604,7393145093604,Liba Original,Liba Bröd,340 gr,"10,88 kr",100.0 Gram,290.0,1230.0,0.9,0.2,59.1,2.4,3.2,9.8,1.1,coop
7340191144514,7340191144514,Limabönor,Änglamark,380 G,"12,78 kr",100.0 Gram,83.0,348.0,0.8,0.2,9.4,1.0,7.3,5.9,0.4,coop
7300170029485,7300170029485,Lime,,90 gram ungefärlig vikt,"6,58 kr",,,,,,,,,,,
7300156573353,7300156573353,Lime 3-pack Eko,Änglamark,200 g,"16,99 kr",,,,,,,,,,,
8850015910076,8850015910076,Limeblad 50Gr,,50 gram ungefärlig vikt,"37,81 kr",,,,,,,,,,,
7340191163355,7340191163355,Limejuice,Coop,200 MLT,"9,42 kr",100.0 Milliliter,28.0,117.0,0.0,0.0,6.2,1.6,,0.7,0.0,coop
7340191102187,7340191102187,Limejuice Eko,Änglamark,250 MLT,"20,77 kr",100.0 Milliliter,28.0,121.0,0.0,0.0,6.2,1.6,,0.7,0.0,coop
8003340802749,8003340802749,Lindor Dark Mint,Lindt,137 g,"54,85 kr",100.0 Gram,634.0,2625.0,52.0,37.0,30.0,26.0,,6.7,0.07,coop
4000539396342,4000539396342,Lindor Mixade,Lindt,137 g,"54,85 kr",100.0 Gram,640.0,2652.0,51.0,36.0,41.0,40.0,,4.8,0.15,coop
8003340098005,8003340098005,Lindor Mjölkchoklad,Lindt,137 g,"54,85 kr",100.0 Gram,623.0,2587.0,47.0,34.0,44.0,42.0,,5.0,0.15,coop
4000539363108,4000539363108,Lindor Mjölkchoklad Stick,Lindt,38 g,"14,67 kr",100.0 Gram,606.0,2520.0,44.0,33.0,46.0,45.0,,5.5,0.21,coop
8003340808239,8003340808239,Lindor mjölkchoklad Stick Pistage,Lindt,38 g,"14,67 kr",100.0 Gram,600.0,2496.0,43.0,30.0,47.0,46.0,,5.8,0.21,coop
8003340804699,8003340804699,Lindor Pistage,Lindt,137 g,"54,85 kr",100.0 Gram,626.0,2600.0,48.0,34.0,43.0,42.0,,5.3,0.19,coop
8003340099170,8003340099170,Lindor Salted Caramel,Lindt,137 g,"54,85 kr",100.0 Gram,623.0,2589.0,47.0,35.0,43.0,42.0,,4.9,0.44,coop
4000539130007,4000539130007,Lindor Stick Orange,Lindt,38 g,"14,67 kr",100.0 Gram,612.0,2541.0,45.0,34.0,45.0,44.0,,5.4,0.17,coop
4000539280160,4000539280160,Lindor Stick Salted Caramel,Lindt,38 g,"14,67 kr",100.0 Gram,622.0,2585.0,46.0,33.0,46.0,44.0,,5.3,0.45,coop
8003340093284,8003340093284,Lindor Strawberries & Cream,Lindt,137 g,"54,85 kr",100.0 Gram,630.0,2617.0,48.0,35.0,44.0,44.0,,4.2,0.2,coop
2097054800005,2097054800005,Lindösalami Peppar,Lönneberga,100 gram ungefärlig vikt,"273,52 kr",100.0 Gram,450.0,1900.0,40.0,16.0,2.5,2.0,,22.0,4.4,coop
7312338007396,7312338007396,Lindösalami Peppar,Lönneberga,90 g,"28,35 kr",100.0 Gram,430.0,1780.0,36.0,14.0,2.3,0.7,,23.0,4.5,coop
2097175600003,2097175600003,Lindösalami Rosé & grönpeppar,Lönneberga,,"254,59 kr",100.0 Gram,430.0,1780.0,36.0,14.0,2.3,0.7,,23.0,4.5,coop
7312338007402,7312338007402,Lindösalami Soltorkad tomat,Lönneberga,90 g,"28,35 kr",100.0 Gram,430.0,1790.0,37.0,14.0,2.7,1.7,,23.0,4.5,coop
2097175400009,2097175400009,Lindösalami Tomat & basilika,Lönneberga,,"254,59 kr",100.0 Gram,430.0,1770.0,36.0,14.0,3.0,2.0,,23.0,4.5,coop
7340191161672,7340191161672,Linfrön Eko,Änglamark,400 g,"21,72 kr",100.0 Gram,477.0,1971.0,31.0,2.9,13.0,0.0,35.0,19.0,0.07,coop
7311311024641,7311311024641,Linfrön Hela,Risenta,400 g,"14,67 kr",100.0 Gram,477.0,1969.0,31.0,2.9,13.0,0.0,35.0,19.0,0.07,coop
7340011484257,7340011484257,Linfröolja Eko,Änglamark,250 ml,"41,60 kr",100.0 Gram,900.0,3700.0,100.0,11.0,0.0,0.0,,0.0,0.0,coop
7340191152915,7340191152915,Lingondryck,Coop,1000 MLT,"21,72 kr",100.0 Gram,51.0,214.0,0.5,0.0,11.0,11.0,,0.5,0.0,coop
7350126085386,7350126085386,Lingondryck,Jokk,1 L,"30,24 kr",100.0 Milliliter,33.0,137.0,0.0,0.0,8.1,8.1,,0.0,0.0,coop
7311071330525,7311071330525,Lingongrova,Pågen,500 g,"25,51 kr",100.0 Gram,266.0,1112.0,3.0,0.3,47.0,9.0,6.1,8.8,0.77,coop
7311070330243,7311070330243,Lingongrova Special,Pågen,500 g,"28,35 kr",100.0 Gram,279.0,1178.0,4.6,0.6,46.0,5.0,6.0,11.0,1.0,coop
7340011341246,7340011341246,Lingonsylt,Xtra,1.5 kg,"66,20 kr",100.0 Gram,140.0,595.0,0.0,0.0,35.0,34.0,,0.0,,coop
7300156598240,7300156598240,Lingonsylt,Coop,620 g,"45,38 kr",100.0 Gram,187.0,792.0,0.3,0.0,45.0,43.0,,0.3,0.0,coop
7300156598257,7300156598257,Lingonsylt,Coop,400 g,"44,43 kr",100.0 Gram,187.0,792.0,0.3,0.0,45.0,43.0,,0.3,0.0,coop
7340191166660,7340191166660,Lingonsylt Eko,Änglamark,340 g,"32,13 kr",100.0 Gram,188.0,799.0,0.4,0.0,45.0,44.0,,0.3,0.02,coop
7316110001794,7316110001794,Lingonsylt lättsockrad refill,BOB,650 g,"53,90 kr",100.0 Gram,112.0,468.0,0.0,0.0,26.0,25.0,,0.0,0.0,coop
7310770200429,7310770200429,Lingonsylt Lågkalori,Önos,360 g,"44,01 kr",100.0 Gram,30.0,120.0,0.0,0.0,6.0,4.5,,0.0,0.0,coop
7340191165861,7340191165861,Lingonsylt Refill,Coop,700 G,"33,08 kr",100.0 Gram,114.0,484.0,0.2,0.0,27.0,25.0,,0.3,0.03,coop
7316110001732,7316110001732,Lingonsylt refill,BOB,650 g,"47,27 kr",100.0 Gram,151.0,634.0,0.0,0.0,36.0,35.0,,0.0,0.0,coop
7340191150126,7340191150126,Lingonsylt Squeezy,Coop,380 g,"37,81 kr",100.0 Gram,114.0,484.0,0.2,0.0,27.0,26.0,,0.3,0.03,coop
7310090253228,7310090253228,Lingonsylt Squeezy,BOB,385 g,"43,49 kr",100.0 Gram,109.0,454.0,0.0,0.0,25.0,24.0,,0.0,0.0,coop
7350027798224,7350027798224,Linguette,Zeta,500 g,"20,77 kr",100.0 Gram,367.0,1555.0,1.5,0.5,73.0,3.0,2.5,14.0,0.0,coop
8000139910159,8000139910159,Linguine,Garofalo,500 gr,"18,46 kr",100.0 Gram,351.0,1489.0,1.0,0.2,70.0,3.0,3.0,14.0,0.01,coop
8008343200134,8008343200134,Linguine,Rummo,500 g,"30,76 kr",100.0 Gram,356.0,1510.0,1.6,0.3,69.5,3.1,2.9,14.5,0.005,coop
7350166370060,7350166370060,Linguine,MINO,400 g,"26,90 kr",100.0 Gram,357.0,1514.0,1.4,0.5,71.0,3.1,3.2,14.0,0.01,coop
8076809585231,8076809585231,Linguine Al Bronzo,Barilla,500 g,"24,56 kr",100.0 Gram,359.0,1521.0,2.0,0.4,70.0,3.5,3.0,14.0,0.01,coop
7310500183572,7310500183572,Linguine Bolognese,Green Cuisine,400 g,"37,81 kr",100.0 Gram,95.0,400.0,3.2,0.4,12.0,2.4,1.4,3.9,0.47,coop
7340191105362,7340191105362,Linguine Eko,Änglamark,500 G,"14,67 kr",100.0 Gram,359.0,1521.0,1.4,0.3,73.0,2.4,,12.0,0.0,coop
7340011467007,7340011467007,Linguini bolognese,Coop,350 G,"35,49 kr",100.0 Gram,119.0,500.0,2.7,0.9,17.0,1.5,,5.9,0.64,coop
7350027798163,7350027798163,Linsbolognese Italiensk,Zeta,380 g,"21,72 kr",100.0 Gram,62.0,260.0,1.4,0.2,8.8,3.6,2.0,2.4,0.8,coop
7310532115343,7310532115343,Linsbågar Cheddar,Estrella,150 g,"30,24 kr",100.0 Gram,486.0,2030.0,29.0,5.4,39.0,2.3,3.4,16.3,1.8,coop
7310532115770,7310532115770,Linschips Ranch & Sourcream,Estrella,90 g,"17,51 kr",100.0 Gram,448.0,1882.0,17.0,1.5,58.0,3.7,5.5,13.0,1.8,coop
7310532115725,7310532115725,Linschips Sourcream & Onion,Estrella,90 g,"17,51 kr",100.0 Gram,448.0,1881.0,17.0,1.4,58.0,2.8,5.6,13.0,1.9,coop
7310130009792,7310130009792,Linser Gröna,GoGreen,380 g,"15,10 kr",100.0 Gram,97.0,407.0,0.6,0.1,14.0,0.6,4.4,7.0,0.4,coop
7331217010142,7331217010142,Linser Gröna,Sevan,900 g,"37,81 kr",100.0 Gram,339.0,1418.0,0.8,0.1,53.0,2.0,10.0,24.0,0.0,coop
7350002403457,7350002403457,Linser Gröna Eko,Zeta,380 g,"15,62 kr",100.0 Gram,93.0,391.0,1.0,0.5,12.0,0.5,5.2,6.4,0.3,coop
7310130009716,7310130009716,Linser Röda,GoGreen,380 g,"15,10 kr",100.0 Gram,107.0,451.0,0.7,0.1,16.0,0.6,5.0,7.1,0.4,coop
7311311024757,7311311024757,Linser Röda,Risenta,500 g,"32,13 kr",100.0 Gram,318.0,1353.0,1.3,0.2,56.0,2.4,4.9,24.0,0.09,coop
7311311024740,7311311024740,Linser Svarta Beluga,Risenta,500 g,"47,27 kr",100.0 Gram,327.0,1384.0,1.9,0.0,49.0,3.0,8.9,24.0,0.03,coop
7340191159457,7340191159457,Linskakor Sourcream & onion,Coop,125 g,"20,77 kr",100.0 Gram,445.0,1871.0,16.0,1.7,56.0,4.0,4.7,17.0,1.5,coop
7310130009051,7310130009051,Linspasta Fusilli,Kungsörnen,450 g,"25,08 kr",100.0 Gram,352.0,1494.0,1.5,0.3,67.0,2.8,8.0,16.0,0.01,coop
7310130011344,7310130011344,Linspasta Penne,Kungsörnen,450 g,"25,08 kr",100.0 Gram,352.0,1494.0,1.5,0.3,67.0,2.8,8.0,16.0,0.01,coop
4002473976451,4002473976451,Linssoppa,Weight Watchers,400 ml,"20,77 kr",100.0 Milliliter,53.0,222.0,0.5,0.5,7.9,1.9,2.5,2.9,0.78,coop
7613038315706,7613038315706,Lion Choco,NESTLÉ,42 G,"9,42 kr",100.0 Gram,488.0,2046.0,22.0,12.0,66.8,53.0,1.3,4.9,0.49,coop
7613038594132,7613038594132,Lion White,NESTLÉ,42 G,"9,42 kr",100.0 Gram,499.0,2092.0,24.3,13.0,63.6,49.5,0.5,6.0,0.51,coop
8410525258282,8410525258282,Little mix Sour,FINI,75 g,"12,78 kr",100.0 Gram,334.0,1420.0,0.0,0.0,78.0,62.0,,5.5,0.1,coop
7310350504916,7310350504916,Lollipops,Malaco,128 g,"21,29 kr",100.0 Gram,397.0,1689.0,0.0,0.0,99.0,82.0,,0.0,0.0,coop
6413600207689,6413600207689,Long drink Grapefruit,Original Long Drink,330 ml,"13,20 kr",100.0 Milliliter,26.0,112.0,0.0,0.0,6.1,6.1,,0.0,0.0,coop
8690146658214,8690146658214,Lovely fruits,Bebeto,80 g,"9,42 kr",100.0 Gram,356.0,1511.0,0.0,0.0,83.0,50.0,,5.9,0.03,coop
7300156589392,7300156589392,Lufttorkad Fläskkarré Coppa,Coop,80 g,"37,81 kr",100.0 Gram,352.0,1461.0,28.0,11.0,0.5,0.5,,25.0,4.3,coop
7350182519276,7350182519276,Lufttorkad skinka,Grilstad,100 g,"38,76 kr",100.0 Gram,191.0,800.0,6.0,2.1,0.0,0.0,,31.0,6.0,coop
2097218000005,2097218000005,Lufttorkat Nötinnanlår Bresaola,Negroni,100 gram ungefärlig vikt,"614,23 kr",100.0 Gram,156.0,657.0,3.5,1.2,0.0,0.0,,31.0,3.8,coop
7340191136137,7340191136137,Luftttorkad Skinka Prosciutto Crudo,Coop,250 G,"97,48 kr",100.0 Gram,229.0,957.0,13.0,5.2,0.0,0.0,,28.0,4.6,coop
7340012560004,7340012560004,Lumacotti Primavera,Nonna Elide,500 g,"43,49 kr",100.0 Gram,377.0,1598.0,3.1,0.1,69.0,1.0,,14.0,0.08,coop
7613031239436,7613031239436,Lyx Mörkrost Snabbkaffe Refill,NESCAFÉ,200 G,"93,70 kr",,,,,,,,,,,
7613031210374,7613031210374,Lyx Snabbkaffe Mellanrost Refill,NESCAFÉ,200 g,"93,70 kr",,,,,,,,,,,
7310960045625,7310960045625,Lyxlasagne,Dafgårds,390 g,"40,65 kr",100.0 Gram,196.0,821.0,11.0,5.4,16.0,2.7,1.0,9.2,1.1,coop
